Date,Open,High,Low,Close,Adj Close,Volume
1980-06-01,0.000000,5.246575,4.253223,4.784876,2.292628,5839600
1980-07-01,0.000000,5.512402,4.714922,5.190611,2.487031,4715600
1980-08-01,0.000000,5.400475,4.812858,5.008730,2.399886,7240400
1980-09-01,0.000000,6.100018,5.092676,5.484420,2.627807,3560000
1980-10-01,0.000000,6.351853,5.288548,5.470429,2.621103,5202000
1980-11-01,0.000000,7.345205,5.540383,6.953461,3.331684,3552800
1980-12-01,0.000000,7.023415,5.596347,6.016073,2.882544,4426800
1981-01-01,0.000000,6.491762,5.484420,5.484420,2.627807,5802400
1981-02-01,0.000000,6.044055,5.204602,5.904146,2.828913,6518000
1981-03-01,0.000000,6.044055,4.952767,5.344511,2.560770,3816400
1981-04-01,0.000000,5.876164,4.672949,5.120657,2.453513,5608000
1981-05-01,0.000000,5.456438,4.700931,4.728913,2.265812,2680800
1981-06-01,0.000000,4.756895,3.805516,4.477077,2.145150,5694000
1981-07-01,0.000000,4.980749,3.945424,4.924785,2.359663,7778400
1981-08-01,0.000000,5.316529,4.421114,4.449096,2.131740,5540000
1981-09-01,0.000000,4.505059,3.133954,3.861479,1.850190,4551600
1981-10-01,0.000000,4.449096,3.609644,4.337169,2.078112,3892400
1981-11-01,0.000000,4.700931,3.833498,4.421114,2.118335,2824000
1981-12-01,0.000000,4.421114,3.525698,3.749552,1.796561,3975200
1982-01-01,3.861479,3.889461,2.826155,3.693589,1.769747,6758800
1982-02-01,3.553680,3.637625,2.938082,3.105973,1.491108,3279200
1982-03-01,3.050009,3.245881,2.406429,2.854137,1.370207,6304000
1982-04-01,2.882118,3.273863,2.826155,2.994045,1.437375,7019600
1982-05-01,2.910100,3.385790,2.658265,2.910100,1.400131,8321200
1982-06-01,2.854137,2.966064,2.434411,2.602301,1.252040,4301600
1982-07-01,2.546338,2.630283,2.126612,2.266521,1.090487,9181600
1982-08-01,2.266521,2.574320,1.874776,2.294502,1.103949,7892000
1982-09-01,2.266521,2.686246,2.126612,2.238539,1.080227,8961600
1982-10-01,2.210557,3.357808,2.154593,2.686246,1.296272,12147600
1982-11-01,2.714228,3.385790,2.630283,2.994045,1.444803,14260400
1982-12-01,3.022027,3.469735,2.854137,3.189918,1.543266,8058400
1983-01-01,3.161936,3.861479,3.105973,3.357808,1.624490,11484800
1983-02-01,3.189918,3.413771,2.770192,2.854137,1.383373,6455200
1983-03-01,2.910100,3.245881,2.630283,3.077991,1.491873,10390000
1983-04-01,3.077991,3.469735,2.994045,3.385790,1.641060,8446000
1983-05-01,3.301845,4.029370,3.161936,3.805516,1.848227,10249200
1983-06-01,3.805516,4.197260,3.581662,4.001388,1.943356,9302400
1983-07-01,4.029370,4.477077,3.917443,4.001388,1.943356,7862000
1983-08-01,4.001388,4.533041,3.693589,4.337169,2.106436,4769600
1983-09-01,4.421114,4.644968,4.225242,4.253223,2.069240,4356800
1983-10-01,4.253223,4.309187,3.525698,3.833498,1.865038,8499200
1983-11-01,3.805516,3.889461,3.357808,3.469735,1.688064,3859600
1983-12-01,3.413771,3.833498,3.077991,3.749552,1.827402,6636400
1984-01-01,3.749552,4.197260,3.525698,3.973406,1.936500,6152400
1984-02-01,4.001388,4.113315,3.357808,3.581662,1.748711,6460800
1984-03-01,3.581662,4.029370,3.581662,4.001388,1.953640,6453600
1984-04-01,4.001388,4.253223,3.805516,4.113315,2.008286,10258800
1984-05-01,4.113315,4.225242,3.749552,3.805516,1.861110,7931600
1984-06-01,3.805516,4.001388,3.245881,3.525698,1.724264,6215200
1984-07-01,3.553680,3.553680,2.798173,2.798173,1.368463,6258000
1984-08-01,2.910100,3.889461,2.882118,3.749552,1.833741,10887600
1984-09-01,3.693589,4.029370,3.525698,3.777534,1.851543,4125200
1984-10-01,3.693589,3.861479,3.245881,3.357808,1.645815,6690800
1984-11-01,3.413771,3.525698,2.938082,2.994045,1.467519,4467600
1984-12-01,2.994045,3.273863,2.910100,2.966064,1.456719,8740000
1985-01-01,2.966064,3.301845,2.910100,3.245881,1.594146,8700400
1985-02-01,3.273863,3.609644,3.245881,3.525698,1.735467,5565600
1985-03-01,3.497717,3.525698,3.161936,3.525698,1.735467,5931200
1985-04-01,3.553680,3.693589,3.329826,3.385790,1.666600,6600800
1985-05-01,3.385790,3.637625,3.357808,3.469735,1.711180,6523200
1985-06-01,3.497717,3.497717,3.245881,3.329826,1.642181,9933600
1985-07-01,3.329826,3.329826,3.022027,3.105973,1.531783,7112800
1985-08-01,3.133954,3.217899,2.994045,3.105973,1.531783,9999600
1985-09-01,3.105973,3.357808,2.910100,2.910100,1.438324,6031600
1985-10-01,2.966064,3.497717,2.882118,3.189918,1.576626,8866400
1985-11-01,3.189918,3.441753,3.133954,3.441753,1.701095,7138400
1985-12-01,3.441753,3.441753,2.938082,3.022027,1.496743,6276400
1986-01-01,3.022027,3.133954,2.546338,2.574320,1.275004,10446000
1986-02-01,2.574320,2.714228,2.238539,2.406429,1.191852,11431200
1986-03-01,2.406429,2.462393,2.182575,2.266521,1.125561,9236800
1986-04-01,2.322484,2.406429,2.154593,2.238539,1.111666,5764800
1986-05-01,2.294502,2.686246,2.266521,2.574320,1.282170,6797600
1986-06-01,2.574320,2.630283,2.070648,2.182575,1.087057,9899200
1986-07-01,2.182575,2.294502,1.762849,1.790831,0.891944,9770400
1986-08-01,1.818813,2.490374,1.790831,2.462393,1.226423,10924400
1986-09-01,2.462393,2.686246,2.070648,2.294502,1.146977,6130400
1986-10-01,2.322484,2.350466,2.042666,2.266521,1.132990,5256800
1986-11-01,2.266521,2.714228,2.210557,2.462393,1.230903,6834800
1986-12-01,2.462393,2.630283,2.210557,2.490374,1.248503,9906000
1987-01-01,2.518356,3.301845,2.518356,3.161936,1.585177,23040400
1987-02-01,3.189918,3.609644,3.022027,3.161936,1.585177,18126400
1987-03-01,3.161936,4.029370,3.105973,3.861479,1.939897,9066400
1987-04-01,3.861479,4.029370,3.301845,3.441753,1.729038,6334800
1987-05-01,3.469735,3.917443,3.357808,3.581662,1.799324,6348000
1987-06-01,3.553680,4.750000,3.385790,4.156250,2.092033,4887600
1987-07-01,4.250000,4.625000,4.125000,4.468750,2.249328,4494800
1987-08-01,4.437500,4.593750,3.843750,4.250000,2.139220,6562400
1987-09-01,4.250000,4.312500,3.500000,3.750000,1.890635,3263600
1987-10-01,3.750000,3.906250,2.500000,2.718750,1.370711,8768800
1987-11-01,2.718750,3.343750,2.562500,2.937500,1.480998,13155600
1987-12-01,2.937500,3.250000,2.656250,3.187500,1.611385,6618400
1988-01-01,3.250000,3.625000,3.093750,3.218750,1.627184,5374000
1988-02-01,3.250000,3.406250,3.156250,3.281250,1.658778,3467600
1988-03-01,3.250000,3.562500,3.093750,3.093750,1.567574,5324800
1988-04-01,3.125000,3.562500,3.093750,3.437500,1.741749,4559200
1988-05-01,3.406250,3.406250,3.125000,3.187500,1.615077,1999600
1988-06-01,3.218750,3.218750,2.781250,2.906250,1.475850,6103200
1988-07-01,2.906250,3.000000,2.781250,2.875000,1.459980,9977600
1988-08-01,2.875000,3.375000,2.781250,3.281250,1.666282,9243600
1988-09-01,3.250000,3.343750,3.156250,3.187500,1.622955,3557600
1988-10-01,3.218750,3.218750,3.000000,3.000000,1.527487,3316000
1988-11-01,2.968750,3.156250,2.843750,3.031250,1.543398,4075600
1988-12-01,3.000000,3.093750,2.906250,3.093750,1.579168,4290000
1989-01-01,3.093750,3.125000,2.718750,2.750000,1.403705,8927200
1989-02-01,2.750000,2.906250,2.656250,2.750000,1.407543,8060800
1989-03-01,2.750000,3.031250,2.750000,2.937500,1.503513,13703600
1989-04-01,2.937500,3.312500,2.843750,3.218750,1.647467,13958000
1989-05-01,3.187500,3.500000,3.000000,3.406250,1.743435,6767200
1989-06-01,3.406250,3.562500,3.156250,3.468750,1.779653,6819600
1989-07-01,3.437500,3.687500,3.406250,3.625000,1.859819,6223200
1989-08-01,3.593750,3.781250,3.468750,3.625000,1.859819,3146400
1989-09-01,3.656250,3.687500,3.406250,3.437500,1.783298,3068400
1989-10-01,3.468750,3.656250,3.062500,3.250000,1.686027,5328400
1989-11-01,3.250000,3.718750,3.187500,3.687500,1.937548,7818800
1989-12-01,3.656250,4.250000,3.656250,4.187500,2.200266,8482400
1990-01-01,4.156250,4.312500,3.625000,3.906250,2.052487,4606800
1990-02-01,3.906250,4.375000,3.875000,4.062500,2.134588,5739600
1990-03-01,4.062500,4.187500,3.656250,3.968750,2.105903,6250000
1990-04-01,3.906250,4.156250,3.437500,3.656250,1.940084,4350400
1990-05-01,3.625000,4.218750,3.500000,4.218750,2.238561,6714000
1990-06-01,4.218750,4.250000,3.687500,3.968750,2.129198,5000000
1990-07-01,3.937500,4.281250,3.687500,4.250000,2.280087,5186400
1990-08-01,4.281250,4.750000,3.968750,4.218750,2.285653,11234400
1990-09-01,4.250000,4.781250,4.250000,4.531250,2.454961,6740400
1990-10-01,4.468750,4.656250,3.875000,4.218750,2.285653,5726800
1990-11-01,4.250000,4.562500,4.031250,4.281250,2.341231,4228400
1990-12-01,4.250000,4.281250,3.406250,3.531250,1.931088,4728000
1991-01-01,3.562500,3.781250,3.312500,3.531250,1.931088,7193600
1991-02-01,3.625000,4.062500,3.437500,3.906250,2.136159,8370400
1991-03-01,3.906250,4.062500,3.375000,3.531250,1.953616,7652000
1991-04-01,3.500000,3.687500,3.218750,3.625000,2.005482,8965200
1991-05-01,3.593750,3.750000,3.343750,3.562500,1.993899,7368400
1991-06-01,3.531250,3.562500,3.281250,3.343750,1.871466,5075200
1991-07-01,3.343750,3.687500,3.125000,3.625000,2.028878,5736000
1991-08-01,3.593750,3.906250,3.375000,3.812500,2.158050,4562400
1991-09-01,3.812500,3.937500,3.656250,3.812500,2.158050,3514000
1991-10-01,3.812500,4.437500,3.812500,4.312500,2.441073,12689200
1991-11-01,4.281250,4.437500,3.562500,3.593750,2.053847,8480400
1991-12-01,3.531250,3.593750,3.187500,3.406250,1.946691,9500400
1992-01-01,3.375000,3.625000,2.968750,3.125000,1.785954,13154800
1992-02-01,3.125000,3.218750,2.937500,3.062500,1.750235,7918400
1992-03-01,3.062500,3.406250,2.906250,3.375000,1.954623,6172000
1992-04-01,3.343750,3.906250,3.312500,3.687500,2.135606,6256400
1992-05-01,3.750000,4.156250,3.687500,4.000000,2.316591,6727200
1992-06-01,3.968750,4.062500,3.593750,3.718750,2.177323,4692800
1992-07-01,3.687500,4.406250,3.687500,4.343750,2.543260,9179200
1992-08-01,4.343750,4.937500,4.250000,4.906250,2.872604,16853600
1992-09-01,4.875000,5.062500,4.656250,4.875000,2.881028,15063600
1992-10-01,4.812500,4.906250,4.500000,4.625000,2.733285,9278000
1992-11-01,4.625000,4.625000,3.968750,4.156250,2.456261,13030400
1992-12-01,4.093750,4.437500,3.781250,4.406250,2.626725,9051200
1993-01-01,4.406250,4.687500,3.937500,4.687500,2.794388,10128800
1993-02-01,4.687500,5.250000,4.625000,5.093750,3.036569,11281200
1993-03-01,5.125000,5.687500,5.093750,5.531250,3.325196,14934800
1993-04-01,5.500000,5.875000,5.218750,5.375000,3.231265,16636800
1993-05-01,5.375000,5.625000,5.125000,5.375000,3.231265,16149200
1993-06-01,5.375000,6.312500,5.281250,6.031250,3.652343,19708400
1993-07-01,6.031250,6.500000,5.531250,6.500000,3.936201,12328000
1993-08-01,6.500000,7.750000,6.125000,7.625000,4.617468,16610800
1993-09-01,7.625000,7.625000,6.750000,7.250000,4.417435,12774000
1993-10-01,7.250000,7.531250,6.656250,6.968750,4.246069,29265200
1993-11-01,6.968750,7.281250,6.187500,6.187500,3.770053,13354000
1993-12-01,6.187500,6.687500,5.750000,6.625000,4.059612,16266000
1994-01-01,6.593750,7.031250,6.156250,6.843750,4.193657,17778800
1994-02-01,6.812500,7.187500,6.437500,6.437500,3.944719,12275200
1994-03-01,6.468750,6.937500,5.843750,5.937500,3.659722,16354000
1994-04-01,5.875000,7.562500,5.625000,7.281250,4.487974,13902400
1994-05-01,7.218750,7.812500,6.968750,7.062500,4.353143,17724000
1994-06-01,7.000000,8.062500,7.000000,7.562500,4.687419,14451200
1994-07-01,7.531250,7.718750,6.500000,6.812500,4.222549,9458400
1994-08-01,6.812500,6.875000,6.312500,6.437500,3.990116,12904400
1994-09-01,6.406250,7.187500,6.375000,6.687500,4.169781,10208800
1994-10-01,6.687500,7.593750,6.437500,7.500000,4.676390,11923200
1994-11-01,7.406250,7.468750,6.375000,6.906250,4.306177,11279200
