Date,Open,High,Low,Close,Adj Close,Volume
1981-12-01,11.347040,11.496737,11.197343,11.496737,0.481399,431600
1982-01-01,11.496737,11.856010,10.359039,10.778191,0.451311,5378100
1982-02-01,10.658433,10.778191,10.119524,10.418918,0.436267,3797400
1982-03-01,10.359039,10.598555,8.921947,9.700372,0.406180,7860300
1982-04-01,9.760251,9.939887,9.161463,9.281220,0.400406,6466600
1982-05-01,9.281220,9.939887,9.161463,9.640493,0.415905,5208100
1982-06-01,9.700372,9.880009,8.622553,8.981826,0.387489,5114300
1982-07-01,8.921947,8.981826,8.203401,8.263280,0.367700,6274100
1982-08-01,8.442916,10.418918,8.143522,10.059645,0.447635,8312600
1982-09-01,9.700372,9.939887,8.921947,8.981826,0.399674,6262200
1982-10-01,9.041704,11.077585,8.862068,9.999766,0.459052,11510800
1982-11-01,9.820129,10.598555,8.263280,8.742311,0.401327,13909900
1982-12-01,8.862068,9.939887,8.502795,9.460856,0.434313,16059900
1983-01-01,9.460856,10.478797,9.281220,9.520736,0.452029,9722900
1983-02-01,9.520736,9.580614,8.921947,9.221341,0.437814,7763000
1983-03-01,9.221341,9.580614,8.622553,9.460856,0.449186,11613200
1983-04-01,9.341099,10.119524,9.161463,9.999766,0.490390,7685400
1983-05-01,9.939887,11.915889,9.640493,11.376980,0.557928,9305500
1983-06-01,11.257221,12.035646,10.598555,11.736253,0.575547,8061600
1983-07-01,11.856010,11.975768,11.017706,11.197343,0.563801,4538300
1983-08-01,11.137464,12.275162,10.838070,12.035646,0.606011,5412000
1983-09-01,11.915889,12.275162,11.317101,11.436858,0.575861,7289600
1983-10-01,11.376980,12.275162,11.017706,11.796131,0.608799,6167000
1983-11-01,11.796131,12.394919,11.496737,12.035646,0.621161,6928000
1983-12-01,11.975768,12.155404,11.317101,11.915889,0.614980,10655800
1984-01-01,11.796131,13.712255,11.676373,13.412860,0.709808,12449400
1984-02-01,13.532618,14.071527,12.275162,13.592497,0.719315,9943000
1984-03-01,13.592497,15.867892,13.053587,15.688255,0.830223,19998400
1984-04-01,16.047529,16.825954,14.011648,14.849952,0.803246,33205100
1984-05-01,14.849952,17.125347,14.670316,15.448740,0.835634,29686400
1984-06-01,15.448740,16.406801,13.532618,13.712255,0.741706,14662000
1984-07-01,13.712255,14.191285,11.736253,12.275162,0.676644,9803800
1984-08-01,12.215283,14.550558,12.215283,13.891891,0.765763,13392600
1984-09-01,13.652375,14.670316,13.053587,14.610436,0.805371,9810800
1984-10-01,14.550558,15.209225,13.412860,14.370921,0.809617,17215400
1984-11-01,14.370921,14.909831,13.832012,13.891891,0.782630,10436100
1984-12-01,13.951770,14.011648,12.993708,13.412860,0.755643,10161900
1985-01-01,13.472738,13.472738,11.077585,13.412860,0.772142,23785500
1985-02-01,13.412860,14.370921,13.293102,14.131406,0.813506,8515600
1985-03-01,14.131406,14.550558,13.233223,14.311043,0.823847,20889300
1985-04-01,14.311043,14.730194,13.652375,14.311043,0.841451,9821100
1985-05-01,14.370921,15.508619,13.712255,15.029589,0.883699,16150700
1985-06-01,15.209225,16.646317,14.670316,16.287045,0.957634,16870500
1985-07-01,16.287045,16.526560,14.849952,16.167286,0.969528,12301100
1985-08-01,16.107409,16.885832,15.089467,15.269104,0.915665,20754900
1985-09-01,15.209225,15.388862,14.011648,14.969709,0.897711,11135500
1985-10-01,14.969709,17.185226,14.909831,17.005590,1.040114,20223200
1985-11-01,17.005590,17.604378,15.927772,17.245106,1.054763,12722400
1985-12-01,17.304985,17.304985,14.550558,14.849952,0.908270,21486400
1986-01-01,14.730194,14.969709,12.754192,13.233223,0.840959,41387000
1986-02-01,13.293102,13.352981,11.317101,12.754192,0.810518,31786200
1986-03-01,12.694314,12.814072,10.838070,11.676373,0.742023,45706600
1986-04-01,11.676373,12.814072,11.197343,11.975768,0.800265,26733500
1986-05-01,11.856010,14.191285,11.856010,13.712255,0.916304,28449500
1986-06-01,13.712255,13.772133,12.454799,12.814072,0.856284,18353300
1986-07-01,12.814072,12.873950,10.897948,11.376980,0.797064,19321400
1986-08-01,11.317101,14.430800,10.897948,14.011648,0.981647,36181900
1986-09-01,14.071527,14.490679,12.335041,13.712255,0.960672,43182300
1986-10-01,13.772133,14.550558,13.233223,13.951770,1.022484,23545700
1986-11-01,13.412860,13.772133,12.814072,13.532618,0.991765,22283200
1986-12-01,13.532618,13.832012,12.933829,13.173345,0.965435,33072100
1987-01-01,13.293102,16.047529,13.293102,15.628377,1.200055,41304700
1987-02-01,15.628377,16.406801,14.550558,15.269104,1.172468,27376500
1987-03-01,15.269104,16.766075,14.610436,15.987650,1.227642,73472000
1987-04-01,15.927772,17.245106,15.209225,16.586439,1.328883,34568100
1987-05-01,16.526560,18.203167,16.167286,17.724136,1.420033,34002400
1987-06-01,17.724136,18.981592,16.885832,18.023531,1.444020,33328400
1987-07-01,17.963652,18.981592,17.484621,18.023531,1.496253,38123800
1987-08-01,18.263046,18.622318,16.945711,18.203167,1.511166,29070100
