Date,Open,High,Low,Close,Adj Close,Volume
1972-06-01,0.000000,4.020511,3.702841,3.960948,0.375040,6704000
1972-07-01,3.960948,4.010584,3.772331,3.990729,0.378854,6827600
1972-08-01,3.990729,4.685633,3.975839,4.447380,0.422206,8136400
1972-09-01,4.447380,4.794832,4.228982,4.710451,0.447180,8619600
1972-10-01,4.710451,5.062866,4.526797,5.062866,0.481767,10497600
1972-11-01,5.077756,5.430171,4.948703,5.077756,0.483184,10863200
1972-12-01,5.077756,5.598934,5.067829,5.569152,0.529944,6947200
1973-01-01,5.579079,6.551944,5.579079,5.658497,0.539530,11983600
1973-02-01,5.688279,6.412963,5.320972,5.598934,0.533852,10304400
1973-03-01,5.598934,5.797478,4.973521,5.445062,0.519180,13168800
1973-04-01,5.425208,5.837186,5.201846,5.266373,0.503137,6332800
1973-05-01,5.266373,5.718060,5.157174,5.420244,0.517838,9128800
1973-06-01,5.410317,6.368291,5.306082,6.005949,0.573795,8308800
1973-07-01,6.005949,6.626398,5.757769,6.437781,0.616322,8701200
1973-08-01,6.437781,6.685961,6.110184,6.457635,0.618223,10550800
1973-09-01,6.467563,6.939104,6.388145,6.546980,0.627867,8629200
1973-10-01,6.546980,7.375900,6.149893,7.147575,0.685466,15026800
1973-11-01,7.147575,7.499990,6.566834,6.978813,0.669281,10887200
1973-12-01,6.676033,7.718388,6.656179,7.668752,0.735447,13106800
1974-01-01,7.668752,7.698534,6.199529,6.606543,0.634591,16236800
1974-02-01,6.566834,6.760415,5.658497,6.715742,0.645080,10772400
1974-03-01,6.586689,6.849760,6.025803,6.080402,0.584053,10953200
1974-04-01,6.080402,6.110184,5.370608,5.837186,0.561722,12636000
1974-05-01,5.837186,6.259092,5.286227,5.360681,0.515867,13679600
1974-06-01,5.598934,6.169747,5.330900,5.628716,0.541660,8717200
1974-07-01,5.628716,5.698205,5.206810,5.266373,0.507920,10116800
1974-08-01,5.266373,5.479807,4.308399,4.750159,0.458133,13350400
1974-09-01,4.750159,4.998339,4.199200,4.288545,0.414677,12879200
1974-10-01,4.288545,6.060548,4.129710,5.886822,0.569220,19857200
1974-11-01,5.866968,6.110184,5.117465,5.479807,0.529864,12873200
1974-12-01,5.400390,5.509589,4.968557,5.440099,0.526025,12494400
1975-01-01,5.459953,5.598934,4.556579,5.028121,0.487248,20820000
1975-02-01,5.028121,5.628716,4.968557,5.157174,0.499754,15949600
1975-03-01,5.167101,5.896749,4.889140,5.777623,0.559878,17400000
1975-04-01,5.777623,6.527126,5.380536,6.358364,0.617724,13004800
1975-05-01,6.368291,6.790196,6.249165,6.695888,0.650515,13260000
1975-06-01,6.725669,7.499990,6.527126,7.445391,0.723330,9824800
1975-07-01,7.395755,7.395755,6.819978,6.929177,0.674498,7612000
1975-08-01,6.899395,6.899395,6.398072,6.636325,0.645992,8770000
1975-09-01,6.586689,6.676033,6.209456,6.229310,0.607567,10139600
1975-10-01,6.229310,6.388145,5.569152,5.638642,0.549957,21936000
1975-11-01,5.579079,5.757769,5.276300,5.708133,0.556734,13987600
1975-12-01,5.727987,5.886822,5.380536,5.807405,0.566416,7716400
1976-01-01,5.837186,6.408000,5.837186,6.149893,0.601200,15404400
1976-02-01,6.149893,6.586689,5.837186,5.896749,0.576454,14650000
1976-03-01,5.837186,6.169747,5.296154,5.986094,0.585188,16722400
1976-04-01,5.986094,6.169747,5.688279,5.971203,0.585388,9810800
1976-05-01,5.971203,6.790196,5.926531,6.611507,0.648160,8712400
1976-06-01,6.611507,7.624080,6.492381,7.579408,0.744971,13682400
1976-07-01,7.564517,7.698534,7.073121,7.311374,0.718626,7303600
1976-08-01,7.311374,7.787879,7.177357,7.743206,0.761071,8851600
1976-09-01,7.743206,8.294166,7.624080,8.070804,0.795062,11114400
1976-10-01,8.055913,8.055913,7.326264,7.638971,0.752522,8464000
1976-11-01,7.594298,7.907005,7.236920,7.787879,0.767191,8673200
1976-12-01,7.787879,7.966568,7.356046,7.758097,0.768734,12381200
1977-01-01,7.728315,7.728315,6.492381,6.790196,0.672827,17442400
1977-02-01,6.924213,7.132684,6.537053,6.611507,0.655121,11630400
